,method,noise_std,num_hf,num_lf,problem,seed
510,scaled_kriging,0.3,5,200,mf_Park91B,60
511,cokriging,0.3,10,200,mf_Park91B,60
512,cokriging,0.3,15,200,mf_Park91B,60
513,scaled_kriging,0.3,20,200,mf_Park91B,60
514,cokriging,0.3,25,200,mf_Park91B,60
515,cokriging,0.3,30,200,mf_Park91B,60
516,scaled_kriging,0.3,5,200,mf_Park91B,70
517,cokriging,0.3,10,200,mf_Park91B,70
518,hk,0.3,15,200,mf_Park91B,70
519,hk,0.3,20,200,mf_Park91B,70
520,cokriging,0.3,25,200,mf_Park91B,70
521,cokriging,0.3,30,200,mf_Park91B,70
522,cokriging,0.3,5,200,mf_Park91B,80
523,hk,0.3,10,200,mf_Park91B,80
524,mf_rbf_gpr,0.3,15,200,mf_Park91B,80
525,mf_rbf_gpr,0.3,20,200,mf_Park91B,80
526,scaled_kriging,0.3,25,200,mf_Park91B,80
527,hk,0.3,30,200,mf_Park91B,80
528,cokriging,0.3,5,200,mf_Park91B,90
529,scaled_kriging,0.3,10,200,mf_Park91B,90
530,mf_rbf_gpr,0.3,15,200,mf_Park91B,90
531,scaled_kriging,0.3,20,200,mf_Park91B,90
532,scaled_kriging,0.3,25,200,mf_Park91B,90
533,cokriging,0.3,30,200,mf_Park91B,90
534,mf_rbf_gpr,0.3,5,200,mf_Park91B,100
535,mf_rbf_gpr,0.3,10,200,mf_Park91B,100
536,cokriging,0.3,15,200,mf_Park91B,100
537,cokriging,0.3,20,200,mf_Park91B,100
538,cokriging,0.3,25,200,mf_Park91B,100
539,scaled_kriging,0.3,30,200,mf_Park91B,100
540,cokriging,0.3,5,200,mf_Sixhump,10
541,hk,0.3,10,200,mf_Sixhump,10
542,hk,0.3,15,200,mf_Sixhump,10
543,cokriging,0.3,20,200,mf_Sixhump,10
544,mf_rbf_gpr,0.3,25,200,mf_Sixhump,10
545,mf_rbf_gpr,0.3,30,200,mf_Sixhump,10
546,hk,0.3,5,200,mf_Sixhump,20
547,scaled_kriging,0.3,10,200,mf_Sixhump,20
548,scaled_kriging,0.3,15,200,mf_Sixhump,20
549,mf_rbf_gpr,0.3,20,200,mf_Sixhump,20
550,cokriging,0.3,25,200,mf_Sixhump,20
551,hk,0.3,30,200,mf_Sixhump,20
552,hk,0.3,5,200,mf_Sixhump,30
553,hk,0.3,10,200,mf_Sixhump,30
554,hk,0.3,15,200,mf_Sixhump,30
555,scaled_kriging,0.3,20,200,mf_Sixhump,30
556,hk,0.3,25,200,mf_Sixhump,30
557,hk,0.3,30,200,mf_Sixhump,30
558,scaled_kriging,0.3,5,200,mf_Sixhump,40
559,scaled_kriging,0.3,10,200,mf_Sixhump,40
560,cokriging,0.3,15,200,mf_Sixhump,40
561,hk,0.3,20,200,mf_Sixhump,40
562,mf_rbf_gpr,0.3,25,200,mf_Sixhump,40
563,mf_rbf_gpr,0.3,30,200,mf_Sixhump,40
564,cokriging,0.3,5,200,mf_Sixhump,50
565,scaled_kriging,0.3,10,200,mf_Sixhump,50
566,mf_rbf_gpr,0.3,15,200,mf_Sixhump,50
567,cokriging,0.3,20,200,mf_Sixhump,50
568,scaled_kriging,0.3,25,200,mf_Sixhump,50
569,mf_rbf_gpr,0.3,30,200,mf_Sixhump,50
570,mf_rbf_gpr,0.3,5,200,mf_Sixhump,60
571,hk,0.3,10,200,mf_Sixhump,60
572,cokriging,0.3,15,200,mf_Sixhump,60
573,mf_rbf_gpr,0.3,20,200,mf_Sixhump,60
574,cokriging,0.3,25,200,mf_Sixhump,60
575,cokriging,0.3,30,200,mf_Sixhump,60
576,hk,0.3,5,200,mf_Sixhump,70
577,mf_rbf_gpr,0.3,10,200,mf_Sixhump,70
578,cokriging,0.3,15,200,mf_Sixhump,70
579,hk,0.3,20,200,mf_Sixhump,70
580,scaled_kriging,0.3,25,200,mf_Sixhump,70
581,scaled_kriging,0.3,30,200,mf_Sixhump,70
582,scaled_kriging,0.3,5,200,mf_Sixhump,80
583,cokriging,0.3,10,200,mf_Sixhump,80
584,hk,0.3,15,200,mf_Sixhump,80
585,mf_rbf_gpr,0.3,20,200,mf_Sixhump,80
586,mf_rbf_gpr,0.3,25,200,mf_Sixhump,80
587,cokriging,0.3,30,200,mf_Sixhump,80
588,hk,0.3,5,200,mf_Sixhump,90
589,cokriging,0.3,10,200,mf_Sixhump,90
590,cokriging,0.3,15,200,mf_Sixhump,90
591,mf_rbf_gpr,0.3,20,200,mf_Sixhump,90
592,scaled_kriging,0.3,25,200,mf_Sixhump,90
593,scaled_kriging,0.3,30,200,mf_Sixhump,90
594,scaled_kriging,0.3,5,200,mf_Sixhump,100
595,hk,0.3,10,200,mf_Sixhump,100
596,cokriging,0.3,15,200,mf_Sixhump,100
597,hk,0.3,20,200,mf_Sixhump,100
598,scaled_kriging,0.3,25,200,mf_Sixhump,100
599,scaled_kriging,0.3,30,200,mf_Sixhump,100
