,method,noise_std,num_hf,num_lf,problem,seed
1484,cokriging,0.5,15.0,175.0,mf_Booth,2.0
1485,cokriging,0.1,20.0,175.0,mf_Booth,2.0
1486,cokriging,0.3,20.0,175.0,mf_Booth,2.0
1487,cokriging,0.5,20.0,175.0,mf_Booth,2.0
1488,cokriging,0.1,25.0,175.0,mf_Booth,2.0
1489,cokriging,0.3,25.0,175.0,mf_Booth,2.0
1490,cokriging,0.5,25.0,175.0,mf_Booth,2.0
1491,cokriging,0.1,30.0,175.0,mf_Booth,2.0
1492,cokriging,0.3,30.0,175.0,mf_Booth,2.0
1493,cokriging,0.5,30.0,175.0,mf_Booth,2.0
1494,cokriging,0.1,5.0,200.0,mf_Booth,2.0
1495,cokriging,0.3,5.0,200.0,mf_Booth,2.0
1496,cokriging,0.5,5.0,200.0,mf_Booth,2.0
1497,cokriging,0.1,10.0,200.0,mf_Booth,2.0
1498,cokriging,0.3,10.0,200.0,mf_Booth,2.0
1499,cokriging,0.5,10.0,200.0,mf_Booth,2.0
1500,cokriging,0.1,15.0,200.0,mf_Booth,2.0
1501,cokriging,0.3,15.0,200.0,mf_Booth,2.0
1502,cokriging,0.5,15.0,200.0,mf_Booth,2.0
1503,cokriging,0.1,20.0,200.0,mf_Booth,2.0
1504,cokriging,0.3,20.0,200.0,mf_Booth,2.0
1505,cokriging,0.5,20.0,200.0,mf_Booth,2.0
1506,cokriging,0.1,25.0,200.0,mf_Booth,2.0
1507,cokriging,0.3,25.0,200.0,mf_Booth,2.0
1508,cokriging,0.5,25.0,200.0,mf_Booth,2.0
1509,cokriging,0.1,30.0,200.0,mf_Booth,2.0
1510,cokriging,0.3,30.0,200.0,mf_Booth,2.0
1511,cokriging,0.5,30.0,200.0,mf_Booth,2.0
1512,cokriging,0.1,5.0,50.0,mf_Booth,3.0
1513,cokriging,0.3,5.0,50.0,mf_Booth,3.0
1514,cokriging,0.5,5.0,50.0,mf_Booth,3.0
1515,cokriging,0.1,10.0,50.0,mf_Booth,3.0
1516,cokriging,0.3,10.0,50.0,mf_Booth,3.0
1517,cokriging,0.5,10.0,50.0,mf_Booth,3.0
1518,cokriging,0.1,15.0,50.0,mf_Booth,3.0
1519,cokriging,0.3,15.0,50.0,mf_Booth,3.0
1520,cokriging,0.5,15.0,50.0,mf_Booth,3.0
1521,cokriging,0.1,20.0,50.0,mf_Booth,3.0
1522,cokriging,0.3,20.0,50.0,mf_Booth,3.0
1523,cokriging,0.5,20.0,50.0,mf_Booth,3.0
1524,cokriging,0.1,25.0,50.0,mf_Booth,3.0
1525,cokriging,0.3,25.0,50.0,mf_Booth,3.0
1526,cokriging,0.5,25.0,50.0,mf_Booth,3.0
1527,cokriging,0.1,30.0,50.0,mf_Booth,3.0
1528,cokriging,0.3,30.0,50.0,mf_Booth,3.0
1529,cokriging,0.5,30.0,50.0,mf_Booth,3.0
1530,cokriging,0.1,5.0,75.0,mf_Booth,3.0
1531,cokriging,0.3,5.0,75.0,mf_Booth,3.0
1532,cokriging,0.5,5.0,75.0,mf_Booth,3.0
1533,cokriging,0.1,10.0,75.0,mf_Booth,3.0
1534,cokriging,0.3,10.0,75.0,mf_Booth,3.0
1535,cokriging,0.5,10.0,75.0,mf_Booth,3.0
1536,cokriging,0.1,15.0,75.0,mf_Booth,3.0
1537,cokriging,0.3,15.0,75.0,mf_Booth,3.0
1538,cokriging,0.5,15.0,75.0,mf_Booth,3.0
1539,cokriging,0.1,20.0,75.0,mf_Booth,3.0
1540,cokriging,0.3,20.0,75.0,mf_Booth,3.0
1541,cokriging,0.5,20.0,75.0,mf_Booth,3.0
1542,cokriging,0.1,25.0,75.0,mf_Booth,3.0
1543,cokriging,0.3,25.0,75.0,mf_Booth,3.0
1544,cokriging,0.5,25.0,75.0,mf_Booth,3.0
1545,cokriging,0.1,30.0,75.0,mf_Booth,3.0
1546,cokriging,0.3,30.0,75.0,mf_Booth,3.0
1547,cokriging,0.5,30.0,75.0,mf_Booth,3.0
1548,cokriging,0.1,5.0,100.0,mf_Booth,3.0
1549,cokriging,0.3,5.0,100.0,mf_Booth,3.0
1550,cokriging,0.5,5.0,100.0,mf_Booth,3.0
1551,cokriging,0.1,10.0,100.0,mf_Booth,3.0
1552,cokriging,0.3,10.0,100.0,mf_Booth,3.0
1553,cokriging,0.5,10.0,100.0,mf_Booth,3.0
1554,cokriging,0.1,15.0,100.0,mf_Booth,3.0
1555,cokriging,0.3,15.0,100.0,mf_Booth,3.0
1556,cokriging,0.5,15.0,100.0,mf_Booth,3.0
1557,cokriging,0.1,20.0,100.0,mf_Booth,3.0
1558,cokriging,0.3,20.0,100.0,mf_Booth,3.0
1559,cokriging,0.5,20.0,100.0,mf_Booth,3.0
1560,cokriging,0.1,25.0,100.0,mf_Booth,3.0
1561,cokriging,0.3,25.0,100.0,mf_Booth,3.0
1562,cokriging,0.5,25.0,100.0,mf_Booth,3.0
1563,cokriging,0.1,30.0,100.0,mf_Booth,3.0
1564,cokriging,0.3,30.0,100.0,mf_Booth,3.0
1565,cokriging,0.5,30.0,100.0,mf_Booth,3.0
1566,cokriging,0.1,5.0,125.0,mf_Booth,3.0
1567,cokriging,0.3,5.0,125.0,mf_Booth,3.0
1568,cokriging,0.5,5.0,125.0,mf_Booth,3.0
1569,cokriging,0.1,10.0,125.0,mf_Booth,3.0
1570,cokriging,0.3,10.0,125.0,mf_Booth,3.0
1571,cokriging,0.5,10.0,125.0,mf_Booth,3.0
1572,cokriging,0.1,15.0,125.0,mf_Booth,3.0
1573,cokriging,0.3,15.0,125.0,mf_Booth,3.0
1574,cokriging,0.5,15.0,125.0,mf_Booth,3.0
1575,cokriging,0.1,20.0,125.0,mf_Booth,3.0
1576,cokriging,0.3,20.0,125.0,mf_Booth,3.0
1577,cokriging,0.5,20.0,125.0,mf_Booth,3.0
1578,cokriging,0.1,25.0,125.0,mf_Booth,3.0
1579,cokriging,0.3,25.0,125.0,mf_Booth,3.0
1580,cokriging,0.5,25.0,125.0,mf_Booth,3.0
1581,cokriging,0.1,30.0,125.0,mf_Booth,3.0
1582,cokriging,0.3,30.0,125.0,mf_Booth,3.0
1583,cokriging,0.5,30.0,125.0,mf_Booth,3.0
1584,cokriging,0.1,5.0,150.0,mf_Booth,3.0
1585,cokriging,0.3,5.0,150.0,mf_Booth,3.0
1586,cokriging,0.5,5.0,150.0,mf_Booth,3.0
1587,cokriging,0.1,10.0,150.0,mf_Booth,3.0
1588,cokriging,0.3,10.0,150.0,mf_Booth,3.0
1589,cokriging,0.5,10.0,150.0,mf_Booth,3.0
1590,cokriging,0.1,15.0,150.0,mf_Booth,3.0
1591,cokriging,0.3,15.0,150.0,mf_Booth,3.0
1592,cokriging,0.5,15.0,150.0,mf_Booth,3.0
1593,cokriging,0.1,20.0,150.0,mf_Booth,3.0
1594,cokriging,0.3,20.0,150.0,mf_Booth,3.0
1595,cokriging,0.5,20.0,150.0,mf_Booth,3.0
1596,cokriging,0.1,25.0,150.0,mf_Booth,3.0
1597,cokriging,0.3,25.0,150.0,mf_Booth,3.0
1598,cokriging,0.5,25.0,150.0,mf_Booth,3.0
1599,cokriging,0.1,30.0,150.0,mf_Booth,3.0
1600,cokriging,0.3,30.0,150.0,mf_Booth,3.0
1601,cokriging,0.5,30.0,150.0,mf_Booth,3.0
1602,cokriging,0.1,5.0,175.0,mf_Booth,3.0
1603,cokriging,0.3,5.0,175.0,mf_Booth,3.0
1604,cokriging,0.5,5.0,175.0,mf_Booth,3.0
1605,cokriging,0.1,10.0,175.0,mf_Booth,3.0
1606,cokriging,0.3,10.0,175.0,mf_Booth,3.0
1607,cokriging,0.5,10.0,175.0,mf_Booth,3.0
1608,cokriging,0.1,15.0,175.0,mf_Booth,3.0
1609,cokriging,0.3,15.0,175.0,mf_Booth,3.0
1610,cokriging,0.5,15.0,175.0,mf_Booth,3.0
1611,cokriging,0.1,20.0,175.0,mf_Booth,3.0
1612,cokriging,0.3,20.0,175.0,mf_Booth,3.0
1613,cokriging,0.5,20.0,175.0,mf_Booth,3.0
1614,cokriging,0.1,25.0,175.0,mf_Booth,3.0
1615,cokriging,0.3,25.0,175.0,mf_Booth,3.0
1616,cokriging,0.5,25.0,175.0,mf_Booth,3.0
1617,cokriging,0.1,30.0,175.0,mf_Booth,3.0
1618,cokriging,0.3,30.0,175.0,mf_Booth,3.0
1619,cokriging,0.5,30.0,175.0,mf_Booth,3.0
1620,cokriging,0.1,5.0,200.0,mf_Booth,3.0
1621,cokriging,0.3,5.0,200.0,mf_Booth,3.0
1622,cokriging,0.5,5.0,200.0,mf_Booth,3.0
1623,cokriging,0.1,10.0,200.0,mf_Booth,3.0
1624,cokriging,0.3,10.0,200.0,mf_Booth,3.0
1625,cokriging,0.5,10.0,200.0,mf_Booth,3.0
1626,cokriging,0.1,15.0,200.0,mf_Booth,3.0
1627,cokriging,0.3,15.0,200.0,mf_Booth,3.0
1628,cokriging,0.5,15.0,200.0,mf_Booth,3.0
1629,cokriging,0.1,20.0,200.0,mf_Booth,3.0
1630,cokriging,0.3,20.0,200.0,mf_Booth,3.0
1631,cokriging,0.5,20.0,200.0,mf_Booth,3.0
1632,cokriging,0.1,25.0,200.0,mf_Booth,3.0
1633,cokriging,0.3,25.0,200.0,mf_Booth,3.0
1634,cokriging,0.5,25.0,200.0,mf_Booth,3.0
1635,cokriging,0.1,30.0,200.0,mf_Booth,3.0
1636,cokriging,0.3,30.0,200.0,mf_Booth,3.0
1637,cokriging,0.5,30.0,200.0,mf_Booth,3.0
1638,cokriging,0.1,5.0,50.0,mf_Booth,4.0
1639,cokriging,0.3,5.0,50.0,mf_Booth,4.0
1640,cokriging,0.5,5.0,50.0,mf_Booth,4.0
1641,cokriging,0.1,10.0,50.0,mf_Booth,4.0
1642,cokriging,0.3,10.0,50.0,mf_Booth,4.0
1643,cokriging,0.5,10.0,50.0,mf_Booth,4.0
1644,cokriging,0.1,15.0,50.0,mf_Booth,4.0
1645,cokriging,0.3,15.0,50.0,mf_Booth,4.0
1646,cokriging,0.5,15.0,50.0,mf_Booth,4.0
1647,cokriging,0.1,20.0,50.0,mf_Booth,4.0
1648,cokriging,0.3,20.0,50.0,mf_Booth,4.0
1649,cokriging,0.5,20.0,50.0,mf_Booth,4.0
1650,cokriging,0.1,25.0,50.0,mf_Booth,4.0
1651,cokriging,0.3,25.0,50.0,mf_Booth,4.0
1652,cokriging,0.5,25.0,50.0,mf_Booth,4.0
1653,cokriging,0.1,30.0,50.0,mf_Booth,4.0
1654,cokriging,0.3,30.0,50.0,mf_Booth,4.0
1655,cokriging,0.5,30.0,50.0,mf_Booth,4.0
1656,cokriging,0.1,5.0,75.0,mf_Booth,4.0
1657,cokriging,0.3,5.0,75.0,mf_Booth,4.0
1658,cokriging,0.5,5.0,75.0,mf_Booth,4.0
1659,cokriging,0.1,10.0,75.0,mf_Booth,4.0
1660,cokriging,0.3,10.0,75.0,mf_Booth,4.0
1661,cokriging,0.5,10.0,75.0,mf_Booth,4.0
1662,cokriging,0.1,15.0,75.0,mf_Booth,4.0
1663,cokriging,0.3,15.0,75.0,mf_Booth,4.0
1664,cokriging,0.5,15.0,75.0,mf_Booth,4.0
1665,cokriging,0.1,20.0,75.0,mf_Booth,4.0
1666,cokriging,0.3,20.0,75.0,mf_Booth,4.0
1667,cokriging,0.5,20.0,75.0,mf_Booth,4.0
1668,cokriging,0.1,25.0,75.0,mf_Booth,4.0
1669,cokriging,0.3,25.0,75.0,mf_Booth,4.0
1670,cokriging,0.5,25.0,75.0,mf_Booth,4.0
1671,cokriging,0.1,30.0,75.0,mf_Booth,4.0
1672,cokriging,0.3,30.0,75.0,mf_Booth,4.0
1673,cokriging,0.5,30.0,75.0,mf_Booth,4.0
1674,cokriging,0.1,5.0,100.0,mf_Booth,4.0
1675,cokriging,0.3,5.0,100.0,mf_Booth,4.0
1676,cokriging,0.5,5.0,100.0,mf_Booth,4.0
1677,cokriging,0.1,10.0,100.0,mf_Booth,4.0
1678,cokriging,0.3,10.0,100.0,mf_Booth,4.0
1679,cokriging,0.5,10.0,100.0,mf_Booth,4.0
1680,cokriging,0.1,15.0,100.0,mf_Booth,4.0
1681,cokriging,0.3,15.0,100.0,mf_Booth,4.0
1682,cokriging,0.5,15.0,100.0,mf_Booth,4.0
1683,cokriging,0.1,20.0,100.0,mf_Booth,4.0
1684,cokriging,0.3,20.0,100.0,mf_Booth,4.0
1685,cokriging,0.5,20.0,100.0,mf_Booth,4.0
1686,cokriging,0.1,25.0,100.0,mf_Booth,4.0
1687,cokriging,0.3,25.0,100.0,mf_Booth,4.0
1688,cokriging,0.5,25.0,100.0,mf_Booth,4.0
1689,cokriging,0.1,30.0,100.0,mf_Booth,4.0
1690,cokriging,0.3,30.0,100.0,mf_Booth,4.0
1691,cokriging,0.5,30.0,100.0,mf_Booth,4.0
1692,cokriging,0.1,5.0,125.0,mf_Booth,4.0
1693,cokriging,0.3,5.0,125.0,mf_Booth,4.0
1694,cokriging,0.5,5.0,125.0,mf_Booth,4.0
1695,cokriging,0.1,10.0,125.0,mf_Booth,4.0
1696,cokriging,0.3,10.0,125.0,mf_Booth,4.0
1697,cokriging,0.5,10.0,125.0,mf_Booth,4.0
1698,cokriging,0.1,15.0,125.0,mf_Booth,4.0
1699,cokriging,0.3,15.0,125.0,mf_Booth,4.0
1700,cokriging,0.5,15.0,125.0,mf_Booth,4.0
1701,cokriging,0.1,20.0,125.0,mf_Booth,4.0
1702,cokriging,0.3,20.0,125.0,mf_Booth,4.0
1703,cokriging,0.5,20.0,125.0,mf_Booth,4.0
1704,cokriging,0.1,25.0,125.0,mf_Booth,4.0
1705,cokriging,0.3,25.0,125.0,mf_Booth,4.0
1706,cokriging,0.5,25.0,125.0,mf_Booth,4.0
1707,cokriging,0.1,30.0,125.0,mf_Booth,4.0
1708,cokriging,0.3,30.0,125.0,mf_Booth,4.0
1709,cokriging,0.5,30.0,125.0,mf_Booth,4.0
1710,cokriging,0.1,5.0,150.0,mf_Booth,4.0
1711,cokriging,0.3,5.0,150.0,mf_Booth,4.0
1712,cokriging,0.5,5.0,150.0,mf_Booth,4.0
1713,cokriging,0.1,10.0,150.0,mf_Booth,4.0
1714,cokriging,0.3,10.0,150.0,mf_Booth,4.0
1715,cokriging,0.5,10.0,150.0,mf_Booth,4.0
1716,cokriging,0.1,15.0,150.0,mf_Booth,4.0
1717,cokriging,0.3,15.0,150.0,mf_Booth,4.0
1718,cokriging,0.5,15.0,150.0,mf_Booth,4.0
1719,cokriging,0.1,20.0,150.0,mf_Booth,4.0
1720,cokriging,0.3,20.0,150.0,mf_Booth,4.0
1721,cokriging,0.5,20.0,150.0,mf_Booth,4.0
1722,cokriging,0.1,25.0,150.0,mf_Booth,4.0
1723,cokriging,0.3,25.0,150.0,mf_Booth,4.0
1724,cokriging,0.5,25.0,150.0,mf_Booth,4.0
1725,cokriging,0.1,30.0,150.0,mf_Booth,4.0
1726,cokriging,0.3,30.0,150.0,mf_Booth,4.0
1727,cokriging,0.5,30.0,150.0,mf_Booth,4.0
1728,cokriging,0.1,5.0,175.0,mf_Booth,4.0
1729,cokriging,0.3,5.0,175.0,mf_Booth,4.0
1730,cokriging,0.5,5.0,175.0,mf_Booth,4.0
1731,cokriging,0.1,10.0,175.0,mf_Booth,4.0
1732,cokriging,0.3,10.0,175.0,mf_Booth,4.0
1733,cokriging,0.5,10.0,175.0,mf_Booth,4.0
1734,cokriging,0.1,15.0,175.0,mf_Booth,4.0
1735,cokriging,0.3,15.0,175.0,mf_Booth,4.0
1736,cokriging,0.5,15.0,175.0,mf_Booth,4.0
1737,cokriging,0.1,20.0,175.0,mf_Booth,4.0
1738,cokriging,0.3,20.0,175.0,mf_Booth,4.0
1739,cokriging,0.5,20.0,175.0,mf_Booth,4.0
1740,cokriging,0.1,25.0,175.0,mf_Booth,4.0
1741,cokriging,0.3,25.0,175.0,mf_Booth,4.0
1742,cokriging,0.5,25.0,175.0,mf_Booth,4.0
1743,cokriging,0.1,30.0,175.0,mf_Booth,4.0
1744,cokriging,0.3,30.0,175.0,mf_Booth,4.0
1745,cokriging,0.5,30.0,175.0,mf_Booth,4.0
1746,cokriging,0.1,5.0,200.0,mf_Booth,4.0
1747,cokriging,0.3,5.0,200.0,mf_Booth,4.0
1748,cokriging,0.5,5.0,200.0,mf_Booth,4.0
1749,cokriging,0.1,10.0,200.0,mf_Booth,4.0
1750,cokriging,0.3,10.0,200.0,mf_Booth,4.0
1751,cokriging,0.5,10.0,200.0,mf_Booth,4.0
1752,cokriging,0.1,15.0,200.0,mf_Booth,4.0
1753,cokriging,0.3,15.0,200.0,mf_Booth,4.0
1754,cokriging,0.5,15.0,200.0,mf_Booth,4.0
1755,cokriging,0.1,20.0,200.0,mf_Booth,4.0
1756,cokriging,0.3,20.0,200.0,mf_Booth,4.0
1757,cokriging,0.5,20.0,200.0,mf_Booth,4.0
1758,cokriging,0.1,25.0,200.0,mf_Booth,4.0
1759,cokriging,0.3,25.0,200.0,mf_Booth,4.0
1760,cokriging,0.5,25.0,200.0,mf_Booth,4.0
1761,cokriging,0.1,30.0,200.0,mf_Booth,4.0
1762,cokriging,0.3,30.0,200.0,mf_Booth,4.0
1763,cokriging,0.5,30.0,200.0,mf_Booth,4.0
1764,cokriging,0.1,5.0,50.0,mf_Booth,5.0
1765,cokriging,0.3,5.0,50.0,mf_Booth,5.0
1766,cokriging,0.5,5.0,50.0,mf_Booth,5.0
1767,cokriging,0.1,10.0,50.0,mf_Booth,5.0
1768,cokriging,0.3,10.0,50.0,mf_Booth,5.0
1769,cokriging,0.5,10.0,50.0,mf_Booth,5.0
1770,cokriging,0.1,15.0,50.0,mf_Booth,5.0
1771,cokriging,0.3,15.0,50.0,mf_Booth,5.0
1772,cokriging,0.5,15.0,50.0,mf_Booth,5.0
1773,cokriging,0.1,20.0,50.0,mf_Booth,5.0
1774,cokriging,0.3,20.0,50.0,mf_Booth,5.0
1775,cokriging,0.5,20.0,50.0,mf_Booth,5.0
1776,cokriging,0.1,25.0,50.0,mf_Booth,5.0
1777,cokriging,0.3,25.0,50.0,mf_Booth,5.0
1778,cokriging,0.5,25.0,50.0,mf_Booth,5.0
1779,cokriging,0.1,30.0,50.0,mf_Booth,5.0
1780,cokriging,0.3,30.0,50.0,mf_Booth,5.0
1781,cokriging,0.5,30.0,50.0,mf_Booth,5.0
1782,cokriging,0.1,5.0,75.0,mf_Booth,5.0
1783,cokriging,0.3,5.0,75.0,mf_Booth,5.0
1784,cokriging,0.5,5.0,75.0,mf_Booth,5.0
1785,cokriging,0.1,10.0,75.0,mf_Booth,5.0
1786,cokriging,0.3,10.0,75.0,mf_Booth,5.0
1787,cokriging,0.5,10.0,75.0,mf_Booth,5.0
1788,cokriging,0.1,15.0,75.0,mf_Booth,5.0
1789,cokriging,0.3,15.0,75.0,mf_Booth,5.0
1790,cokriging,0.5,15.0,75.0,mf_Booth,5.0
1791,cokriging,0.1,20.0,75.0,mf_Booth,5.0
1792,cokriging,0.3,20.0,75.0,mf_Booth,5.0
1793,cokriging,0.5,20.0,75.0,mf_Booth,5.0
1794,cokriging,0.1,25.0,75.0,mf_Booth,5.0
1795,cokriging,0.3,25.0,75.0,mf_Booth,5.0
1796,cokriging,0.5,25.0,75.0,mf_Booth,5.0
1797,cokriging,0.1,30.0,75.0,mf_Booth,5.0
1798,cokriging,0.3,30.0,75.0,mf_Booth,5.0
1799,cokriging,0.5,30.0,75.0,mf_Booth,5.0
1800,cokriging,0.1,5.0,100.0,mf_Booth,5.0
1801,cokriging,0.3,5.0,100.0,mf_Booth,5.0
1802,cokriging,0.5,5.0,100.0,mf_Booth,5.0
1803,cokriging,0.1,10.0,100.0,mf_Booth,5.0
1804,cokriging,0.3,10.0,100.0,mf_Booth,5.0
1805,cokriging,0.5,10.0,100.0,mf_Booth,5.0
1806,cokriging,0.1,15.0,100.0,mf_Booth,5.0
1807,cokriging,0.3,15.0,100.0,mf_Booth,5.0
1808,cokriging,0.5,15.0,100.0,mf_Booth,5.0
1809,cokriging,0.1,20.0,100.0,mf_Booth,5.0
1810,cokriging,0.3,20.0,100.0,mf_Booth,5.0
1811,cokriging,0.5,20.0,100.0,mf_Booth,5.0
1812,cokriging,0.1,25.0,100.0,mf_Booth,5.0
1813,cokriging,0.3,25.0,100.0,mf_Booth,5.0
1814,cokriging,0.5,25.0,100.0,mf_Booth,5.0
1815,cokriging,0.1,30.0,100.0,mf_Booth,5.0
1816,cokriging,0.3,30.0,100.0,mf_Booth,5.0
1817,cokriging,0.5,30.0,100.0,mf_Booth,5.0
1818,cokriging,0.1,5.0,125.0,mf_Booth,5.0
1819,cokriging,0.3,5.0,125.0,mf_Booth,5.0
1820,cokriging,0.5,5.0,125.0,mf_Booth,5.0
1821,cokriging,0.1,10.0,125.0,mf_Booth,5.0
1822,cokriging,0.3,10.0,125.0,mf_Booth,5.0
1823,cokriging,0.5,10.0,125.0,mf_Booth,5.0
1824,cokriging,0.1,15.0,125.0,mf_Booth,5.0
1825,cokriging,0.3,15.0,125.0,mf_Booth,5.0
1826,cokriging,0.5,15.0,125.0,mf_Booth,5.0
1827,cokriging,0.1,20.0,125.0,mf_Booth,5.0
1828,cokriging,0.3,20.0,125.0,mf_Booth,5.0
1829,cokriging,0.5,20.0,125.0,mf_Booth,5.0
1830,cokriging,0.1,25.0,125.0,mf_Booth,5.0
1831,cokriging,0.3,25.0,125.0,mf_Booth,5.0
1832,cokriging,0.5,25.0,125.0,mf_Booth,5.0
1833,cokriging,0.1,30.0,125.0,mf_Booth,5.0
1834,cokriging,0.3,30.0,125.0,mf_Booth,5.0
1835,cokriging,0.5,30.0,125.0,mf_Booth,5.0
1836,cokriging,0.1,5.0,150.0,mf_Booth,5.0
1837,cokriging,0.3,5.0,150.0,mf_Booth,5.0
1838,cokriging,0.5,5.0,150.0,mf_Booth,5.0
1839,cokriging,0.1,10.0,150.0,mf_Booth,5.0
1840,cokriging,0.3,10.0,150.0,mf_Booth,5.0
1841,cokriging,0.5,10.0,150.0,mf_Booth,5.0
1842,cokriging,0.1,15.0,150.0,mf_Booth,5.0
1843,cokriging,0.3,15.0,150.0,mf_Booth,5.0
1844,cokriging,0.5,15.0,150.0,mf_Booth,5.0
1845,cokriging,0.1,20.0,150.0,mf_Booth,5.0
1846,cokriging,0.3,20.0,150.0,mf_Booth,5.0
1847,cokriging,0.5,20.0,150.0,mf_Booth,5.0
1848,cokriging,0.1,25.0,150.0,mf_Booth,5.0
1849,cokriging,0.3,25.0,150.0,mf_Booth,5.0
1850,cokriging,0.5,25.0,150.0,mf_Booth,5.0
1851,cokriging,0.1,30.0,150.0,mf_Booth,5.0
1852,cokriging,0.3,30.0,150.0,mf_Booth,5.0
1853,cokriging,0.5,30.0,150.0,mf_Booth,5.0
1854,cokriging,0.1,5.0,175.0,mf_Booth,5.0
1855,cokriging,0.3,5.0,175.0,mf_Booth,5.0
1856,cokriging,0.5,5.0,175.0,mf_Booth,5.0
1857,cokriging,0.1,10.0,175.0,mf_Booth,5.0
1858,cokriging,0.3,10.0,175.0,mf_Booth,5.0
1859,cokriging,0.5,10.0,175.0,mf_Booth,5.0
1860,cokriging,0.1,15.0,175.0,mf_Booth,5.0
1861,cokriging,0.3,15.0,175.0,mf_Booth,5.0
1862,cokriging,0.5,15.0,175.0,mf_Booth,5.0
1863,cokriging,0.1,20.0,175.0,mf_Booth,5.0
1864,cokriging,0.3,20.0,175.0,mf_Booth,5.0
1865,cokriging,0.5,20.0,175.0,mf_Booth,5.0
1866,cokriging,0.1,25.0,175.0,mf_Booth,5.0
1867,cokriging,0.3,25.0,175.0,mf_Booth,5.0
1868,cokriging,0.5,25.0,175.0,mf_Booth,5.0
1869,cokriging,0.1,30.0,175.0,mf_Booth,5.0
1870,cokriging,0.3,30.0,175.0,mf_Booth,5.0
1871,cokriging,0.5,30.0,175.0,mf_Booth,5.0
1872,cokriging,0.1,5.0,200.0,mf_Booth,5.0
1873,cokriging,0.3,5.0,200.0,mf_Booth,5.0
1874,cokriging,0.5,5.0,200.0,mf_Booth,5.0
1875,cokriging,0.1,10.0,200.0,mf_Booth,5.0
1876,cokriging,0.3,10.0,200.0,mf_Booth,5.0
1877,cokriging,0.5,10.0,200.0,mf_Booth,5.0
1878,cokriging,0.1,15.0,200.0,mf_Booth,5.0
1879,cokriging,0.3,15.0,200.0,mf_Booth,5.0
1880,cokriging,0.5,15.0,200.0,mf_Booth,5.0
1881,cokriging,0.1,20.0,200.0,mf_Booth,5.0
1882,cokriging,0.3,20.0,200.0,mf_Booth,5.0
1883,cokriging,0.5,20.0,200.0,mf_Booth,5.0
1884,cokriging,0.1,25.0,200.0,mf_Booth,5.0
1885,cokriging,0.3,25.0,200.0,mf_Booth,5.0
1886,cokriging,0.5,25.0,200.0,mf_Booth,5.0
1887,cokriging,0.1,30.0,200.0,mf_Booth,5.0
1888,cokriging,0.3,30.0,200.0,mf_Booth,5.0
1889,cokriging,0.5,30.0,200.0,mf_Booth,5.0
1890,cokriging,0.1,5.0,50.0,mf_Borehole,1.0
1891,cokriging,0.3,5.0,50.0,mf_Borehole,1.0
1892,cokriging,0.5,5.0,50.0,mf_Borehole,1.0
1893,cokriging,0.1,10.0,50.0,mf_Borehole,1.0
1894,cokriging,0.3,10.0,50.0,mf_Borehole,1.0
1895,cokriging,0.5,10.0,50.0,mf_Borehole,1.0
1896,cokriging,0.1,15.0,50.0,mf_Borehole,1.0
1897,cokriging,0.3,15.0,50.0,mf_Borehole,1.0
1898,cokriging,0.5,15.0,50.0,mf_Borehole,1.0
1899,cokriging,0.1,20.0,50.0,mf_Borehole,1.0
1900,cokriging,0.3,20.0,50.0,mf_Borehole,1.0
1901,cokriging,0.5,20.0,50.0,mf_Borehole,1.0
1902,cokriging,0.1,25.0,50.0,mf_Borehole,1.0
1903,cokriging,0.3,25.0,50.0,mf_Borehole,1.0
1904,cokriging,0.5,25.0,50.0,mf_Borehole,1.0
1905,cokriging,0.1,30.0,50.0,mf_Borehole,1.0
1906,cokriging,0.3,30.0,50.0,mf_Borehole,1.0
1907,cokriging,0.5,30.0,50.0,mf_Borehole,1.0
1908,cokriging,0.1,5.0,75.0,mf_Borehole,1.0
1909,cokriging,0.3,5.0,75.0,mf_Borehole,1.0
1910,cokriging,0.5,5.0,75.0,mf_Borehole,1.0
1911,cokriging,0.1,10.0,75.0,mf_Borehole,1.0
1912,cokriging,0.3,10.0,75.0,mf_Borehole,1.0
1913,cokriging,0.5,10.0,75.0,mf_Borehole,1.0
1914,cokriging,0.1,15.0,75.0,mf_Borehole,1.0
1915,cokriging,0.3,15.0,75.0,mf_Borehole,1.0
1916,cokriging,0.5,15.0,75.0,mf_Borehole,1.0
1917,cokriging,0.1,20.0,75.0,mf_Borehole,1.0
1918,cokriging,0.3,20.0,75.0,mf_Borehole,1.0
1919,cokriging,0.5,20.0,75.0,mf_Borehole,1.0
1920,cokriging,0.1,25.0,75.0,mf_Borehole,1.0
1921,cokriging,0.3,25.0,75.0,mf_Borehole,1.0
1922,cokriging,0.5,25.0,75.0,mf_Borehole,1.0
1923,cokriging,0.1,30.0,75.0,mf_Borehole,1.0
1924,cokriging,0.3,30.0,75.0,mf_Borehole,1.0
1925,cokriging,0.5,30.0,75.0,mf_Borehole,1.0
1926,cokriging,0.1,5.0,100.0,mf_Borehole,1.0
1927,cokriging,0.3,5.0,100.0,mf_Borehole,1.0
1928,cokriging,0.5,5.0,100.0,mf_Borehole,1.0
1929,cokriging,0.1,10.0,100.0,mf_Borehole,1.0
1930,cokriging,0.3,10.0,100.0,mf_Borehole,1.0
1931,cokriging,0.5,10.0,100.0,mf_Borehole,1.0
1932,cokriging,0.1,15.0,100.0,mf_Borehole,1.0
